,is_weekend,count_supports,count_all_days,supports_per_day,supports_per_week,count_of_month,count_of_week,max_subsequence,max_subsequence_week,count_of_bad_trigger_calls,count_of_good_calls
47226,0.0,2,1,2.0,2.0,1,1,2,2,2,0
30842,0.0,3,2,1.5,1.5,2,2,2,2,0,0
30845,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47230,0.8888888888888888,9,2,4.5,9.0,1,1,8,9,1,0
47233,0.35714285714285715,14,4,3.5,2.3333333333333335,2,6,5,3,3,0
30854,0.18181818181818182,11,5,2.2,3.6666666666666665,2,3,4,8,3,0
47238,0.0,3,2,1.5,1.0,2,3,2,1,0,0
47240,0.0,1,1,1.0,1.0,1,1,1,1,1,0
47241,0.0,7,4,1.75,3.5,2,2,3,4,1,0
30858,0.0,5,2,2.5,2.5,2,2,3,3,0,0
30859,0.0,2,2,1.0,1.0,2,2,1,1,0,0
45211,0.25,4,4,1.0,2.0,1,2,1,3,0,0
47251,0.5,2,2,1.0,1.0,2,2,1,1,0,0
30872,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
120988,0.5714285714285714,7,6,1.1666666666666667,1.4,2,5,2,2,0,0
14493,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53356,0.0,2,2,1.0,1.0,1,2,1,1,0,0
47268,0.0,7,3,2.3333333333333335,3.5,1,2,3,6,2,0
47273,0.0,4,4,1.0,1.0,2,4,1,1,0,0
47277,1.0,2,1,2.0,2.0,1,1,2,2,0,0
14512,1.0,1,1,1.0,1.0,1,1,1,1,0,0
45218,0.46153846153846156,13,13,1.0,1.4444444444444444,2,9,1,2,0,0
47285,0.6,5,2,2.5,2.5,2,2,3,3,1,0
30902,0.0,4,2,2.0,2.0,1,2,3,3,2,0
47288,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
47289,0.0,7,4,1.75,2.3333333333333335,2,3,3,3,0,0
39099,0.0,8,3,2.6666666666666665,4.0,1,2,4,4,3,0
39102,0.0,4,3,1.3333333333333333,2.0,1,2,2,2,1,0
30910,0.5,2,2,1.0,1.0,2,2,1,1,2,0
47294,0.2,5,5,1.0,1.25,2,4,1,2,0,0
14531,0.5714285714285714,21,11,1.9090909090909092,2.625,2,8,8,5,3,0
30923,1.0,11,2,5.5,5.5,1,2,10,10,2,0
47308,0.21875,32,16,2.0,4.0,2,8,6,10,4,1
39115,0.0,5,3,1.6666666666666667,2.5,2,2,2,4,0,1
39116,0.25,4,3,1.3333333333333333,2.0,2,2,2,2,0,0
53367,0.4,5,3,1.6666666666666667,1.6666666666666667,2,3,3,3,0,0
30937,0.0,4,2,2.0,2.0,1,2,3,3,0,0
80090,1.0,3,1,3.0,3.0,1,1,3,3,2,0
14555,0.42857142857142855,7,5,1.4,2.3333333333333335,2,3,2,4,0,0
30944,0.0,3,2,1.5,3.0,1,1,2,3,0,0
14560,0.0,5,3,1.6666666666666667,1.25,2,4,3,2,0,0
14562,0.0,3,1,3.0,3.0,1,1,3,3,1,0
53369,0.0,1,1,1.0,1.0,1,1,1,1,0,0
30954,0.0,3,1,3.0,1.5,2,2,3,2,0,0
47341,0.5,2,2,1.0,1.0,1,2,1,1,1,0
104686,0.8,5,3,1.6666666666666667,2.5,1,2,3,4,0,0
14575,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
30959,0.5,4,3,1.3333333333333333,1.3333333333333333,1,3,2,2,0,0
53372,1.0,1,1,1.0,1.0,1,1,1,1,0,0
47348,0.0,6,3,2.0,3.0,2,2,3,5,4,0
30964,0.2,15,10,1.5,1.6666666666666667,2,9,3,3,0,0
39161,0.1111111111111111,9,6,1.5,1.5,2,6,2,2,0,0
121082,0.2,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,0,1
47354,1.0,2,1,2.0,2.0,1,1,2,2,0,0
39166,0.0,3,1,3.0,3.0,1,1,3,3,2,0
47360,0.0,3,1,3.0,3.0,1,1,3,3,2,0
30977,0.6666666666666666,6,3,2.0,2.0,2,3,3,3,3,0
39170,0.14285714285714285,7,4,1.75,1.75,2,4,3,3,2,1
14595,0.0,6,4,1.5,2.0,1,3,3,3,0,3
30978,0.15384615384615385,13,9,1.4444444444444444,2.1666666666666665,2,6,3,4,0,2
14597,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53377,0.2,5,4,1.25,1.25,1,4,2,2,0,1
47371,0.0,1,1,1.0,1.0,1,1,1,1,1,0
194831,0.14285714285714285,7,3,2.3333333333333335,2.3333333333333335,2,3,5,5,4,0
30993,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
14609,0.8333333333333334,6,2,3.0,3.0,2,2,5,3,0,0
14612,0.0,1,1,1.0,1.0,1,1,1,1,0,0
137500,0.0,1,1,1.0,1.0,1,1,1,1,0,0
53381,0.0,3,3,1.0,1.5,1,2,1,2,0,0
31007,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14624,0.0,1,1,1.0,1.0,1,1,1,1,1,0
14626,0.0,2,1,2.0,1.0,2,2,2,1,0,0
55588,0.3333333333333333,9,7,1.2857142857142858,1.5,2,6,3,3,5,0
14629,0.0,4,2,2.0,1.3333333333333333,2,3,2,2,0,0
31013,0.0,2,1,2.0,2.0,1,1,2,2,0,0
14633,0.4166666666666667,12,6,2.0,3.0,1,4,4,7,3,0
31017,0.14285714285714285,7,5,1.4,2.3333333333333335,2,3,2,3,1,0
47407,0.75,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,1,0
112946,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47414,0.1,10,3,3.3333333333333335,5.0,2,2,8,9,4,0
47416,0.0,3,2,1.5,1.5,1,2,2,2,0,0
39227,0.0,5,2,2.5,5.0,1,1,3,5,1,0
39228,0.42857142857142855,7,4,1.75,1.75,2,4,3,3,4,0
14653,0.35294117647058826,17,13,1.3076923076923077,2.125,2,8,2,4,0,2
53387,0.625,8,5,1.6,2.0,2,4,2,3,0,1
14655,0.21428571428571427,14,3,4.666666666666667,7.0,2,2,9,11,7,0
14656,1.0,3,2,1.5,1.5,2,2,2,2,1,1
31040,0.0,6,1,6.0,6.0,1,1,6,6,1,0
31049,0.0,3,2,1.5,1.5,1,2,2,2,0,0
47439,0.0,4,1,4.0,2.0,2,2,4,3,1,0
31060,0.75,4,2,2.0,2.0,2,2,3,2,0,0
31061,0.0,1,1,1.0,1.0,1,1,1,1,1,0
53392,0.3333333333333333,3,2,1.5,3.0,1,1,2,3,0,0
39252,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14682,0.2,5,3,1.6666666666666667,1.6666666666666667,2,3,3,3,0,0
53394,0.0,9,3,3.0,3.0,2,3,5,5,2,0
39264,0.6666666666666666,6,2,3.0,2.0,2,3,4,4,2,0
31072,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
14691,0.0,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,1,0
47462,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47463,0.2,5,5,1.0,1.25,2,4,1,2,0,0
31085,0.2631578947368421,38,24,1.5833333333333333,4.222222222222222,2,9,4,7,0,0
31087,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,0,0
31088,0.16666666666666666,6,2,3.0,6.0,1,1,5,6,3,0
31096,0.0,2,2,1.0,1.0,2,2,1,1,0,0
47482,0.5714285714285714,7,4,1.75,2.3333333333333335,2,3,3,5,0,0
47485,0.14285714285714285,7,3,2.3333333333333335,2.3333333333333335,1,3,3,3,3,1
31101,1.0,3,1,3.0,3.0,1,1,3,3,0,0
39293,0.0,6,1,6.0,3.0,2,2,6,4,2,0
14720,0.0,3,1,3.0,3.0,1,1,3,3,0,0
31104,1.0,3,1,3.0,3.0,1,1,3,3,0,0
31106,0.1875,16,7,2.2857142857142856,2.6666666666666665,2,6,5,7,2,0
47490,1.0,2,1,2.0,2.0,1,1,2,2,0,0
31108,0.16666666666666666,24,18,1.3333333333333333,2.6666666666666665,2,9,4,6,0,0
47494,1.0,1,1,1.0,1.0,1,1,1,1,0,0
47495,0.0,2,1,2.0,1.0,2,2,2,1,0,0
219528,0.6153846153846154,26,7,3.7142857142857144,6.5,2,4,13,19,14,0
39303,0.0,4,2,2.0,2.0,2,2,3,2,0,0
47498,0.3333333333333333,24,3,8.0,8.0,1,3,16,16,9,0
14731,0.5714285714285714,7,6,1.1666666666666667,1.75,2,4,2,3,0,0
39306,0.0,2,1,2.0,2.0,1,1,2,2,0,0
47508,0.16666666666666666,6,4,1.5,2.0,2,3,3,4,1,0
47515,0.0,3,2,1.5,1.5,1,2,2,2,0,0
14748,0.0,3,1,3.0,1.5,2,2,3,2,0,0
137631,0.0,3,1,3.0,3.0,1,1,3,3,0,0
47519,0.2,5,5,1.0,1.0,2,5,1,1,0,0
14758,0.0,10,5,2.0,2.5,1,4,5,5,1,0
31144,0.0,2,2,1.0,1.0,1,2,1,1,0,0
31147,0.0,2,1,2.0,2.0,1,1,2,2,0,0
53409,0.0,3,3,1.0,3.0,1,1,1,3,0,0
31152,0.06666666666666667,15,5,3.0,3.75,2,4,6,6,7,0
47538,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
31160,0.5,2,2,1.0,1.0,2,2,1,1,0,0
47546,0.0,6,1,6.0,6.0,1,1,6,6,1,0
96699,0.0,3,1,3.0,3.0,1,1,3,3,1,0
47550,0.0,2,2,1.0,1.0,1,2,1,1,0,0
31167,0.14285714285714285,7,3,2.3333333333333335,2.3333333333333335,2,3,5,5,5,0
31169,0.5,4,3,1.3333333333333333,4.0,1,1,2,4,3,0
195011,0.0,3,2,1.5,1.5,1,2,2,2,2,0
137673,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
47563,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47564,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,1,0
14797,0.30434782608695654,23,14,1.6428571428571428,2.5555555555555554,2,9,5,6,0,5
14800,0.5,2,2,1.0,1.0,2,2,1,1,0,0
137685,0.09090909090909091,11,7,1.5714285714285714,2.75,2,4,5,6,2,0
47577,0.0,6,5,1.2,1.5,2,4,2,3,0,0
47579,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47582,0.0,5,1,5.0,5.0,1,1,5,5,0,0
31199,0.08333333333333333,12,5,2.4,3.0,2,4,7,8,6,0
39392,0.5555555555555556,9,7,1.2857142857142858,1.5,2,6,2,2,2,0
31203,0.16666666666666666,6,4,1.5,2.0,2,3,3,3,0,0
14820,1.0,1,1,1.0,1.0,1,1,1,1,1,0
31206,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47592,0.125,8,8,1.0,1.6,2,5,1,3,0,0
31211,0.8333333333333334,6,2,3.0,3.0,2,2,5,5,0,0
31212,0.14285714285714285,7,4,1.75,1.4,2,5,2,2,0,1
39405,0.2222222222222222,9,7,1.2857142857142858,2.25,2,4,2,4,0,0
47600,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14835,0.0,4,1,4.0,4.0,1,1,4,4,2,0
47606,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31224,0.18181818181818182,11,10,1.1,1.8333333333333333,2,6,2,2,1,0
47613,0.0,2,1,2.0,2.0,1,1,2,2,0,0
14846,0.0,4,1,4.0,4.0,1,1,4,4,0,0
195073,0.8571428571428571,7,3,2.3333333333333335,3.5,2,2,4,6,5,0
31233,0.2692307692307692,26,17,1.5294117647058822,2.888888888888889,2,9,4,4,0,0
47618,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14850,1.0,1,1,1.0,1.0,1,1,1,1,0,0
39436,0.2222222222222222,36,25,1.44,4.0,2,9,3,6,0,0
113171,1.0,2,1,2.0,2.0,1,1,2,2,1,0
39443,0.6666666666666666,3,3,1.0,1.0,2,3,1,1,0,0
47637,0.0,3,2,1.5,3.0,1,1,2,3,0,0
39446,0.0,12,1,12.0,12.0,1,1,12,12,5,0
31254,0.0,5,1,5.0,5.0,1,1,5,5,0,0
219679,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,2,0
14880,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31267,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47653,0.2222222222222222,9,4,2.25,4.5,2,2,5,8,2,0
14886,1.0,1,1,1.0,1.0,1,1,1,1,0,0
14887,0.0,2,1,2.0,2.0,1,1,2,2,1,0
31273,0.42857142857142855,7,2,3.5,3.5,2,2,4,4,0,0
47658,0.16666666666666666,6,4,1.5,1.5,2,4,2,2,2,0
47660,0.0,1,1,1.0,1.0,1,1,1,1,1,0
47662,0.5555555555555556,9,4,2.25,2.25,2,4,4,4,2,0
47663,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47665,0.5,6,3,2.0,2.0,2,3,3,3,0,0
47672,0.0,4,2,2.0,2.0,2,2,2,2,3,0
154169,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31288,1.0,3,2,1.5,1.5,1,2,2,2,0,0
55867,0.0,2,1,2.0,2.0,1,1,2,2,0,0
47675,0.16666666666666666,6,5,1.2,2.0,2,3,2,3,0,0
195133,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31291,0.1,10,7,1.4285714285714286,2.5,2,4,2,3,0,7
47673,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31300,0.5,6,2,3.0,3.0,1,2,3,3,3,0
72263,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14920,0.2,10,3,3.3333333333333335,10.0,1,1,6,10,4,0
47694,0.375,24,16,1.5,2.6666666666666665,2,9,3,4,0,0
121423,0.0,2,2,1.0,2.0,1,1,1,2,0,0
14928,0.5,8,4,2.0,2.6666666666666665,2,3,3,5,0,2
47703,0.25,4,3,1.3333333333333333,2.0,2,2,2,3,0,0
31321,0.0,4,1,4.0,4.0,1,1,4,4,1,0
39515,1.0,1,1,1.0,1.0,1,1,1,1,0,0
14939,0.4,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,0,0
14941,0.6,5,3,1.6666666666666667,1.6666666666666667,2,3,3,3,0,0
47710,0.0,1,1,1.0,1.0,1,1,1,1,0,0
14943,0.75,8,2,4.0,4.0,1,2,6,6,4,0
47711,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31323,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,1
47714,0.6,5,2,2.5,1.6666666666666667,2,3,3,2,0,0
268901,0.09090909090909091,11,8,1.375,2.75,2,4,2,4,0,0
47723,0.3076923076923077,13,9,1.4444444444444444,1.8571428571428572,2,7,3,4,0,7
268917,0.18181818181818182,11,6,1.8333333333333333,2.75,2,4,4,5,4,0
14968,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
14970,0.0,1,1,1.0,1.0,1,1,1,1,0,0
39547,0.13333333333333333,15,9,1.6666666666666667,2.5,2,6,3,4,0,7
14983,0.625,8,5,1.6,2.0,2,4,4,4,0,5
14986,0.0,17,5,3.4,3.4,2,5,9,9,8,0
39563,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47756,0.0,3,2,1.5,3.0,1,1,2,3,0,0
47759,0.6,5,2,2.5,2.5,2,2,3,3,2,0
47764,0.3,10,10,1.0,1.4285714285714286,2,7,1,2,1,0
113301,0.14285714285714285,14,7,2.0,3.5,2,4,5,8,1,1
14998,0.0,8,2,4.0,4.0,2,2,5,6,6,0
31384,1.0,5,1,5.0,5.0,1,1,5,5,0,0
39579,0.15384615384615385,13,6,2.1666666666666665,3.25,2,4,3,5,3,2
15003,0.0,3,1,3.0,3.0,1,1,3,3,1,0
15005,0.0,5,1,5.0,2.5,2,2,5,3,2,0
47772,0.07142857142857142,14,4,3.5,3.5,2,4,11,11,3,0
31387,0.0,1,1,1.0,1.0,1,1,1,1,0,0
15004,0.5,2,2,1.0,1.0,1,2,1,1,0,0
47780,0.6,5,3,1.6666666666666667,1.6666666666666667,1,3,3,3,1,0
31397,0.3333333333333333,3,3,1.0,1.5,2,2,1,2,3,0
88740,1.0,2,1,2.0,2.0,1,1,2,2,0,0
15012,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
121512,0.0,26,4,6.5,13.0,1,2,18,22,6,0
47782,0.5,2,2,1.0,1.0,2,2,1,1,0,0
47785,0.0,1,1,1.0,1.0,1,1,1,1,0,0
15020,0.75,8,2,4.0,4.0,2,2,6,4,0,0
15023,0.6,5,2,2.5,2.5,2,2,3,3,0,0
47792,0.375,8,8,1.0,1.6,2,5,1,3,0,0
31409,0.0,3,1,3.0,3.0,1,1,3,3,0,0
15025,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47794,0.0,4,2,2.0,2.0,2,2,3,3,0,0
39601,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47795,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31414,0.0,1,1,1.0,1.0,1,1,1,1,0,0
15031,0.0,2,1,2.0,2.0,1,1,2,2,0,1
15033,0.0,2,2,1.0,1.0,1,2,1,1,0,0
31422,1.0,2,2,1.0,2.0,1,1,1,2,0,0
31429,0.0,2,1,2.0,2.0,1,1,2,2,0,0
39625,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31435,0.15789473684210525,19,16,1.1875,2.111111111111111,2,9,2,3,0,0
72396,0.1111111111111111,9,7,1.2857142857142858,1.5,2,6,2,3,0,0
47824,0.1,10,4,2.5,2.5,2,4,3,4,0,0
15058,0.2,5,5,1.0,1.0,2,5,1,1,0,0
15064,0.3333333333333333,6,6,1.0,1.0,2,6,1,1,0,0
113370,0.0,4,1,4.0,4.0,1,1,4,4,0,0
31450,0.0,2,1,2.0,1.0,2,2,2,1,0,0
56029,0.0,3,1,3.0,3.0,1,1,3,3,0,0
137950,0.0,18,3,6.0,18.0,1,1,9,18,6,0
15070,0.0,6,2,3.0,3.0,1,2,5,5,4,0
47837,0.15789473684210525,19,17,1.1176470588235294,2.375,2,8,2,5,0,0
47838,0.0,2,1,2.0,2.0,1,1,2,2,0,0
47842,1.0,5,2,2.5,2.5,2,2,3,3,0,0
39659,1.0,1,1,1.0,1.0,1,1,1,1,0,0
47852,0.0,3,2,1.5,1.5,2,2,2,2,2,0
64236,0.0,6,3,2.0,2.0,2,3,3,3,0,0
47853,0.0,3,1,3.0,3.0,1,1,3,3,0,0
15094,0.5,4,2,2.0,2.0,2,2,2,2,0,0
31481,0.14285714285714285,14,5,2.8,3.5,2,4,5,6,3,0
47866,0.6666666666666666,3,2,1.5,3.0,1,1,2,3,1,0
15101,0.0,2,1,2.0,2.0,1,1,2,2,2,0
15107,0.0,4,2,2.0,2.0,1,2,2,2,0,0
15110,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31497,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31504,0.14285714285714285,7,3,2.3333333333333335,3.5,1,2,5,5,3,0
15127,0.0,2,2,1.0,1.0,1,2,1,1,0,0
47895,0.25,16,13,1.2307692307692308,2.0,2,8,2,5,0,0
15136,0.6666666666666666,3,2,1.5,3.0,1,1,2,3,0,0
47905,0.6666666666666666,6,6,1.0,1.2,2,5,1,2,0,0
47906,0.0,2,1,2.0,2.0,1,1,2,2,1,0
47907,0.5,4,2,2.0,2.0,2,2,2,2,0,0
47908,0.14285714285714285,21,8,2.625,3.5,2,6,6,8,13,0
47909,0.0,3,2,1.5,1.5,1,2,2,2,0,0
39715,0.2,5,4,1.25,1.6666666666666667,2,3,2,3,0,0
269095,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31538,0.2222222222222222,9,5,1.8,2.25,2,4,5,5,0,0
31540,0.3333333333333333,3,3,1.0,1.0,2,3,1,1,0,0
47925,1.0,6,1,6.0,6.0,1,1,6,6,4,0
31544,0.125,8,4,2.0,2.6666666666666665,2,3,5,6,3,0
39741,1.0,1,1,1.0,1.0,1,1,1,1,0,0
51861,1.0,1,1,1.0,1.0,1,1,1,1,0,0
31562,1.0,1,1,1.0,1.0,1,1,1,1,0,0
31566,0.125,16,8,2.0,2.6666666666666665,2,6,4,5,8,0
47950,0.2,5,5,1.0,1.0,2,5,1,1,0,0
47953,0.0,1,1,1.0,1.0,1,1,1,1,0,0
47955,0.8333333333333334,6,5,1.2,1.5,2,4,2,2,0,0
269141,0.0,1,1,1.0,1.0,1,1,1,1,0,0
195416,0.0,3,1,3.0,3.0,1,1,3,3,0,0
39773,1.0,1,1,1.0,1.0,1,1,1,1,0,0
31582,1.0,6,1,6.0,3.0,2,2,6,4,0,0
39783,1.0,2,1,2.0,2.0,1,1,2,2,0,0
39785,0.0,7,3,2.3333333333333335,3.5,2,2,4,6,3,0
47983,0.1,10,5,2.0,2.5,2,4,4,6,0,0
47985,1.0,1,1,1.0,1.0,1,1,1,1,1,0
31601,0.0,7,4,1.75,2.3333333333333335,2,3,3,3,3,0
31606,0.42857142857142855,14,7,2.0,2.8,2,5,6,6,0,10
39805,0.125,16,12,1.3333333333333333,2.2857142857142856,2,7,3,5,0,0
48022,0.0,6,3,2.0,3.0,2,2,3,3,0,0
31640,0.0,6,3,2.0,3.0,2,2,4,5,2,0
48026,0.0,2,1,2.0,2.0,1,1,2,2,1,0
39834,1.0,6,3,2.0,2.0,2,3,2,2,0,5
48031,0.0,2,1,2.0,2.0,1,1,2,2,0,0
31650,0.75,4,3,1.3333333333333333,1.0,2,4,2,1,0,0
48040,0.0,3,1,3.0,3.0,1,1,3,3,0,0
80811,0.0,9,1,9.0,9.0,1,1,9,9,4,0
48045,1.0,2,1,2.0,2.0,1,1,2,2,0,0
31663,0.0,2,1,2.0,2.0,1,1,2,2,1,0
48052,0.0,1,1,1.0,1.0,1,1,1,1,0,0
48053,0.2,5,5,1.0,1.6666666666666667,1,3,1,2,0,0
48060,0.0,3,2,1.5,1.5,2,2,2,2,0,0
48061,1.0,2,1,2.0,2.0,1,1,2,2,1,0
89026,0.2222222222222222,9,5,1.8,2.25,2,4,3,5,3,0
31687,0.5,8,7,1.1428571428571428,1.1428571428571428,2,7,2,2,0,0
48071,0.25,4,3,1.3333333333333333,1.3333333333333333,1,3,2,2,0,1
31699,0.0,4,2,2.0,4.0,2,1,2,4,2,0
48083,0.1111111111111111,9,5,1.8,2.25,2,4,3,4,0,0
269276,0.5,2,2,1.0,1.0,2,2,1,1,0,0
48092,0.0,2,2,1.0,2.0,1,1,1,2,0,0
31710,0.4,5,3,1.6666666666666667,2.5,1,2,2,4,0,0
48096,0.0,1,1,1.0,1.0,1,1,1,1,0,0
48100,0.0,4,2,2.0,2.0,2,2,3,3,0,0
195557,0.0,7,2,3.5,3.5,2,2,6,6,2,0
31720,0.25,4,2,2.0,2.0,2,2,3,2,0,0
48109,0.16666666666666666,6,5,1.2,1.5,2,4,2,2,0,0
48110,0.3333333333333333,3,2,1.5,1.5,2,2,2,2,1,0
48117,0.0,1,1,1.0,1.0,1,1,1,1,1,0
195575,0.0,15,4,3.75,7.5,2,2,8,10,12,0
31735,0.0,3,2,1.5,1.5,2,2,2,2,0,0
48124,1.0,1,1,1.0,1.0,1,1,1,1,0,0
39933,0.0,2,1,2.0,2.0,1,1,2,2,1,0
39935,0.0,15,7,2.142857142857143,3.0,2,5,4,5,0,0
220160,0.0,1,1,1.0,1.0,1,1,1,1,0,0
269312,0.0,1,1,1.0,1.0,1,1,1,1,0,0
39936,1.0,1,1,1.0,1.0,1,1,1,1,0,0
48134,0.0,4,3,1.3333333333333333,2.0,2,2,2,3,2,0
48135,1.0,1,1,1.0,1.0,1,1,1,1,0,0
80905,0.0,2,1,2.0,2.0,1,1,2,2,1,0
31755,0.5,2,2,1.0,1.0,2,2,1,1,0,0
48139,0.5,6,6,1.0,1.0,2,6,1,1,0,0
269329,0.0,2,2,1.0,1.0,2,2,1,1,0,0
31763,0.3333333333333333,24,16,1.5,2.6666666666666665,2,9,4,5,0,0
48147,0.0,3,1,3.0,3.0,1,1,3,3,2,0
48156,0.5,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
31775,0.0,1,1,1.0,1.0,1,1,1,1,0,0
39968,0.6666666666666666,9,6,1.5,1.5,2,6,3,3,2,1
220193,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31777,0.0,1,1,1.0,1.0,1,1,1,1,0,0
48159,0.0,4,1,4.0,2.0,2,2,4,2,0,0
203815,0.0,2,2,1.0,2.0,1,1,1,2,1,0
48170,1.0,4,1,4.0,4.0,1,1,4,4,0,1
31800,1.0,3,1,3.0,3.0,1,1,3,3,0,0
48186,0.0,3,3,1.0,1.0,2,3,1,1,0,0
31802,0.0,3,1,3.0,3.0,1,1,3,3,0,0
39995,0.0,3,3,1.0,1.0,2,3,1,1,0,0
31809,0.3333333333333333,9,4,2.25,3.0,2,3,3,4,3,0
56400,0.5,4,2,2.0,2.0,1,2,2,2,0,0
31827,0.0,2,1,2.0,2.0,1,1,2,2,0,0
269404,0.0,4,1,4.0,4.0,1,1,4,4,0,0
269405,0.0,3,3,1.0,1.0,2,3,1,1,0,0
48222,1.0,1,1,1.0,1.0,1,1,1,1,0,0
48223,0.0,4,2,2.0,2.0,1,2,3,3,0,0
48221,0.2,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,0,0
48225,0.2,10,6,1.6666666666666667,2.0,2,5,3,3,1,0
40036,0.13333333333333333,15,9,1.6666666666666667,2.5,2,6,3,5,0,0
31844,0.0,2,1,2.0,1.0,2,2,2,1,0,0
31860,0.0,1,1,1.0,1.0,1,1,1,1,1,0
48252,0.0,3,1,3.0,1.5,2,2,3,2,0,0
212095,0.25,12,4,3.0,6.0,1,2,6,8,6,0
31874,0.0,2,2,1.0,1.0,2,2,1,1,0,0
48265,0.0,2,1,2.0,2.0,1,1,2,2,1,0
31884,0.0,6,2,3.0,3.0,2,2,5,5,1,0
48276,0.0,1,1,1.0,1.0,1,1,1,1,0,0
40093,0.5,4,2,2.0,2.0,2,2,2,2,0,0
48291,0.0,1,1,1.0,1.0,1,1,1,1,0,0
48292,0.0,2,1,2.0,2.0,1,1,2,2,0,0
48294,0.3333333333333333,3,2,1.5,1.5,2,2,2,2,0,0
122024,0.2,5,5,1.0,1.0,1,5,1,1,0,0
31912,1.0,1,1,1.0,1.0,1,1,1,1,0,0
48301,0.2727272727272727,11,9,1.2222222222222223,1.5714285714285714,2,7,2,3,0,0
48306,0.14285714285714285,7,3,2.3333333333333335,3.5,1,2,4,6,2,2
31923,0.0,1,1,1.0,1.0,1,1,1,1,0,0
40114,0.0,2,1,2.0,2.0,1,1,2,2,0,0
48310,0.5,6,2,3.0,3.0,2,2,3,5,0,0
31928,0.0,4,1,4.0,4.0,1,1,4,4,0,0
31934,0.0,1,1,1.0,1.0,1,1,1,1,1,0
40130,0.5833333333333334,12,3,4.0,4.0,2,3,7,5,6,0
31938,0.0,4,4,1.0,2.0,2,2,1,3,0,0
31941,0.0,1,1,1.0,1.0,1,1,1,1,0,0
31951,1.0,1,1,1.0,1.0,1,1,1,1,1,0
146645,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,1,0
31960,1.0,1,1,1.0,1.0,1,1,1,1,0,0
269533,0.0,2,1,2.0,2.0,1,1,2,2,0,0
48350,1.0,2,1,2.0,2.0,1,1,2,2,0,0
31968,0.0,1,1,1.0,1.0,1,1,1,1,1,0
48358,0.4166666666666667,12,12,1.0,2.4,2,5,1,4,0,0
48360,0.0,3,1,3.0,1.5,2,2,3,2,0,0
48362,0.2391304347826087,46,30,1.5333333333333334,5.111111111111111,2,9,4,8,0,0
269557,1.0,2,1,2.0,1.0,2,2,2,1,0,0
269562,1.0,5,1,5.0,5.0,1,1,5,5,2,0
48379,0.3333333333333333,6,3,2.0,1.2,2,5,2,2,0,0
97532,0.0,1,1,1.0,1.0,1,1,1,1,1,0
48383,0.0,4,1,4.0,4.0,1,1,4,4,1,0
